food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
30113.0,"Soy Cappuccino Flavored, Tall",1 TALL,182.0,24,2.7g,0.4g,0g,0mg,72.9mg,4.6g,34g,0.8g,32.4g,35%,5%,8%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30114.0,"Soy Cappuccino, Grande",1 GRANDE,177.0,56,6.2g,0.9g,0g,0mg,168.4mg,10.6g,16g,1.8g,12.4g,80%,11%,18%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30115.0,"Soy Cappuccino, Short",1 SHORT,71.0,22,2.5g,0.4g,0g,0mg,67.5mg,4.3g,6.4g,0.7g,5g,32%,4%,7%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30116.0,"Soy Cappuccino, Tall",1 TALL,142.0,45,5g,0.7g,0g,0mg,134.7mg,8.5g,12.8g,1.4g,9.9g,64%,9%,14%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30117.0,"Soy Caramel Macchiatto, Grande",1 GRANDE,406.0,49,5.4g,0.7g,0g,0mg,210.2mg,8.5g,78.3g,1.4g,61.3g,64%,9%,14%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy)"
30118.0,"Soy Caramel Macchiatto, Short",1 SHORT,275.0,30,3.4g,0.4g,0g,0mg,154.1mg,5g,54.6g,0.8g,38.7g,37%,5%,8%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30119.0,"Soy Caramel Macchiatto, Tall",1 TALL,340.0,40,4.4g,0.6g,0g,0mg,182.1mg,6.7g,66.4g,1.1g,50g,51%,7%,11%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy)"
30120.0,"Soy Chai, Grande",1 GRANDE,314.0,37,4.1g,0.6g,0g,0mg,132.4mg,7.1g,58.2g,1.2g,53.4g,53%,7%,12%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans, Gluten","soy, milk, ","VANILLA CHAI TEA (water, organic evaporated cane juice, organic black tea, organic  vanilla, organic spices, honey, citric acid, organic ginger and natural  flavors), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30121.0,"Soy Chai, Short",1 SHORT,188.0,22,2.5g,0.4g,0g,0mg,79.5mg,4.3g,35g,0.7g,32g,32%,4%,7%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans, Gluten","soy, milk, ","VANILLA CHAI TEA (water, organic evaporated cane juice, organic black tea, organic  vanilla, organic spices, honey, citric acid, organic ginger and natural  flavors), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30122.0,"Soy Chai, Tall",1 TALL,251.0,30,3.3g,0.5g,0g,0mg,105.8mg,5.7g,46.5g,0.9g,42.6g,43%,6%,9%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans, Gluten","soy, milk, ","VANILLA CHAI TEA (water, organic evaporated cane juice, organic black tea, organic  vanilla, organic spices, honey, citric acid, organic ginger and natural  flavors), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30123.0,"Soy Gourmet Hot Chocolate, Grande",1 GRANDE,619.0,81,9g,3.3g,0g,22.6mg,817.4mg,42g,92.9g,4.4g,82.5g,182%,18%,17%,8%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. )"
30124.0,"Soy Gourmet Hot Chocolate, Short",1 SHORT,346.0,51,5.6g,2.4g,0g,14.9mg,423.3mg,21.8g,51.7g,2.3g,45.3g,96%,10%,10%,4%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. )"
30125.0,"Soy Gourmet Hot Chocolate, Tall",1 TALL,488.0,68,7.5g,2.9g,0g,18.8mg,625.7mg,32.3g,72.8g,3.4g,64.3g,142%,14%,14%,6%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. )"
30126.0,"Soy Italian Steamer, Grande",1 GRANDE,330.0,60,6.6g,0.9g,0g,0mg,179.6mg,11.3g,53.3g,1.9g,49.5g,85%,11%,19%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30127.0,"Soy Italian Steamer, Short",1 SHORT,176.0,34,3.7g,0.5g,0g,0mg,100.9mg,6.4g,27.4g,1.1g,25.3g,48%,6%,11%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30128.0,"Soy Italian Steamer, Tall",1 TALL,253.0,47,5.2g,0.7g,0g,0mg,140.4mg,8.9g,40.4g,1.5g,37.4g,67%,9%,15%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30129.0,"Soy Latte Flavored, Grande",1 GRANDE,295.0,48,5.4g,0.8g,0g,0mg,145.8mg,9.2g,50.1g,1.5g,47g,69%,9%,15%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30130.0,"Soy Latte Flavored, Short",1 SHORT,164.0,30,3.3g,0.5g,0g,0mg,89.8mg,5.7g,26.4g,0.9g,24.5g,43%,6%,9%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30131.0,"Soy Latte Flavored, Tall",1 TALL,216.0,39,4.3g,0.6g,0g,0mg,117.8mg,7.4g,34.8g,1.2g,32.3g,56%,7%,12%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30132.0,"Soy Latte, Grande",1 GRANDE,177.0,56,6.2g,0.9g,0g,0mg,168.4mg,10.6g,16g,1.8g,12.4g,80%,11%,18%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30133.0,"Soy Latte, Short",1 SHORT,106.0,34,3.7g,0.5g,0g,0mg,100.9mg,6.4g,9.6g,1.1g,7.4g,48%,6%,11%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30134.0,"Soy Latte, Tall",1 TALL,142.0,45,5g,0.7g,0g,0mg,134.7mg,8.5g,12.8g,1.4g,9.9g,64%,9%,14%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30135.0,"Soy Mocha Latte, Grande",1 GRANDE,346.0,52,5.8g,0.8g,0g,0mg,184.4mg,9.9g,58.3g,3.5g,47.8g,75%,10%,17%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30136.0,"Soy Mocha Latte, Short",1 SHORT,118.0,37,4.1g,0.6g,0g,0mg,112.4mg,7.1g,10.6g,1.2g,8.3g,53%,7%,12%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30137.0,"Soy Mocha Latte, Tall",1 TALL,283.0,47,5.2g,0.7g,0g,0mg,160.7mg,8.9g,45.7g,2.8g,37.3g,67%,9%,15%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30138.0,"Soy Swanson Special, Grande",1 GRANDE,413.0,36,4g,2.2g,0g,14.9mg,371.5mg,18.8g,77.2g,2.1g,73.3g,76%,7%,5%,4%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","Brewed Coffee (WATER), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), CINNAMON"
30139.0,"Soy Swanson Special, Short",1 SHORT,241.0,32,3.5g,1.9g,0g,11mg,208.2mg,10.8g,41.4g,1.4g,38.7g,49%,5%,5%,2%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","soy, milk, cream, ","Brewed Coffee (WATER), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), CINNAMON"
30140.0,"Soy Swanson Speical, Tall",1 TALL,342.0,20,2.2g,1.9g,0g,16.6mg,322.4mg,18.2g,64.2g,1.3g,61.8g,63%,4%,8%,3%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), Brewed Coffee (WATER), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), CINNAMON"
30141.0,"Swanson Special, Grande",1 GRANDE,522.0,53,5.8g,3.4g,0.1g,30.3mg,757.1mg,39.9g,81.9g,3g,76.5g,137%,9%,9%,8%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), CINNAMON, WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30142.0,"Swanson Special, Short",1 SHORT,262.0,26,2.9g,1.7g,0.1g,15.2mg,378.6mg,20g,41.2g,1.7g,38.3g,69%,4%,5%,4%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), CINNAMON, WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30143.0,"Swanson Special, Tall",1 TALL,395.0,40,4.4g,2.6g,0.1g,22.7mg,568mg,30g,62.5g,2.9g,57.4g,104%,7%,7%,6%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), CINNAMON, WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30144.0,"Chocolate Milk, Grande",1 GRANDE,442.0,82,9.1g,5.3g,0.3g,32.9mg,260.7mg,17.9g,70.2g,1.8g,63g,65%,1%,20%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30145.0,"Chocolate Milk, Short",1 SHORT,249.0,50,5.6g,3.2g,0.2g,20.2mg,156.3mg,11g,37.8g,0.9g,34.2g,40%,1%,12%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30146.0,"Chocolate Milk, Tall",1 TALL,347.0,67,7.4g,4.3g,0.2g,26.7mg,209.8mg,14.5g,54.2g,1.4g,48.8g,52%,1%,16%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30147.0,"Frappucino, Grande",1 GRANDE,316.0,103,11.4g,6.5g,0.3g,35mg,150.8mg,11g,43.4g,0g,43.3g,40%,1%,11%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","Frappuccino Mixture (WHOLE MILK (milk, vitamin D3 added), SUGAR), CRUSHED ICE"
